name,address,rating,open_close,price,gps,image_src,comments,url,tags
Hùng - Quán Nhậu Bình Dân,"22/23/22 Mạc Đĩnh Chi, P. An Cư, Quận Ninh Kiều, Cần Thơ",6.6,08:00 - 21:00,30.000đ - 60.000đ,"10.0371970000000, 105.7810680000000",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwa56uspl1ax0c@resize_ss576x330,"Dịch dật quá nên mình gọi a Hùng giao tận nhà, nay mình gọi bò đùm hấp, nướng và ếch chiên nc mắm

Bò đùm hấp có trứng cút ở trong nữa, nêm nếm vừa ăn, bò đùm nướng cũng ngon, riêng ếch chiên nc mắm thì theo khâủ vị mình nay ếch chiên hem có ngon lắm, chắc do mang về nên giảm độ giòn và độ ngon 1 phần nữa. Quán anh Hùng thì cũng là quán quen của tụi mình 😂
Đặc sản ở đây là bò đùm, có nướng có hấp, nhưng tùy khẩu vị ng thích hấp, ng lại thích nướng, riêng mình thì mê nướng hơn, các món nhậu ở đây thì đa dạng, nêm nếm cũng ngon lắm, ngoài bò đùm ra, mình còn mê món rô ti chấm bánh mì ngon sức sắc.
Quán trong hẻm nên không gian hơi nhỏ xíu, mà nghe nói a Hùng mở thêm 1 quán nữa, rộng rãi hơn, có dịp sẽ qua đó ủng hộ, đang dịch thì quán chỉ bán mang dìa hoy.. Tính đi ăn bò đùm hấp mà tới trễ quá hết rồi :(((( ý là mới hơn 19h, ăn đỡ bò đùm nướng. Thấy mùi vị cũng giống như bò lụi xiên nướng không có gì đặc biệt. Quán quá trời đông khách, ngồi đợi cả buổi mới có bàn, đợi rất lâu nữa mới mang đồ ăn ra. Mình kêu trước mà họ quên order nên mất phần :(((( giá cả cũng ok, tạm được thôi không rẻ mấy. Bò đùm nướng,bò đùm hấp đồng giá 30k
Từ chợ An Cư chạy thẳng bên phải,nhìn bên trái thấy quán cóc nhỏ,đối diện có tiệm tạp hóa có 3 con chó xù 😂😂
Quán nhỏ nên công nhân vô nhiều,không thích ồn ào thì có thể mua về",https://www.foody.vn/can-tho/hung-quan-nhau-binh-dan,"Bình dân, Nhậu, Quán nhậu, Vỉa hè, Ăn vặt"
Bánh Lọt Cô Tư - Huỳnh Cương,"Huỳnh Cương, P. An Cự, Quận Ninh Kiều, Cần Thơ",7.7,06:00 - 11:00,10.000đ - 15.000đ,"10.0350875000000, 105.7805702000000",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwa2x6dsiw2h8d@resize_ss576x330,"Lướt review trên foody thấy quán này cũng tích cực nên mình cũng có ghé trải nghiệm. Mình định ăn bánh lọt thịt nhưng do đi hơi trễ chỉ còn có bánh lọt xương thôi. Ngoài trừ các loại thịt thì xương, hải sản đều 15k :3 tô như hình là bánh lọt xương, có thêm vài miếng phèo nữa :3 nước súp cô nêm vừa ăn, rau giá trụng khá kĩ. Tô nhìn cũng khá hoành tráng so với giá 15k :3 Nước uống kèm theo đều free :3 bàn ghế sạch sẽ, không gian thoáng mát. Quán nằm trên đường Huỳnh Cương, bờ hồ Xáng Thổi, quán khá nhỏ nên hơi khó tìm.. Quán này bán xuyên suốt luôn nè, thấy mấy ngày tết vẫn có bán bình thường, chỉ phụ thu 20% thôi. Với mức giá 10k thì phụ thu 20% cũng ko nhằm nhò gì, so với chất lượng của đồ ăn & giá cả leo thang ngày tết. Món thì có mấy món nước cơ bản như bánh lọt, mì tươi (thịt hoặc xương, hải sản). Gần đây thì hình như quán lên 15k 1 tô rồi, mấy lần mình ăn đều vậy. Do quán ko có nhân viên mà chỉ do người nhà làm nên hơi chậm ra món một chút.. Mình hay ghé đây ăn sáng với đám bạn, bán mấy món nước như mì, nui, bánh lọt, hủ tíu,...Quán nhỏ thôi, bán dạng gia đình, có vài bàn, nhưng mà mình rất ưng. Cô chủ phục vụ rất thân thiện, hiền và điềm đạm, ân cần. Thích cái không gian buổi sáng ở bờ hồ, ngồi ăn thoải mái, mát mẻ. Một tô hủ tíu với thịt là 10k, hải sản thì 15k. Tô vừa ăn, đủ cho một bửa sáng, với mình như vậy rất rẻ, nấu cũng rất chất lượng, không nhiều bột ngọt, nấu như ở nhà mẹ hay nấu vậy.",https://www.foody.vn/can-tho/banh-lot-co-tu-huynh-cuong,"Vỉa hè, Ăn vặt"
Bún Cà Ri Vịt,"Phan Đăng Lưu, Quận Ninh Kiều, Cần Thơ",7.0,13:00 - 17:00,35.000đ - 50.000đ,"10.0452082825031, 105.7793900370598",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbuqfdjmvvf6e@resize_ss576x330,"Thèm bún cà ri là nhớ chỗ này trước hết. Tô bún khá nhiều, thịt vịt nạc (thêm đồ ăn: lòng, đùi, cánh, chân...tuỳ thích), huyết ngon & khoai lang bùi bùi.
Hồi trước chỉ 25k/tô, bây giờ những 35k. Quán nhỏ, chật nhưng vẫn vệ sinh sạch sẽ.",https://www.foody.vn/can-tho/bun-ca-ri-vit,"Bún, Quán ăn, Vịt"
Cơm Rang A Linn - Trần Hưng Đạo,"218/24M Trần Hưng Đạo, P. Thới Bình, Quận Ninh Kiều, Cần Thơ",7.2,10:00 - 14:00 | 16:00 - 20:00,10.000đ - 29.000đ,"10.0363184000000, 105.7742900000000",https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu3ik7csekk22@resize_ss576x330,"đặt cơm trên now hôm nay đc giảm 35% mình order 2 phần cơm rang thập cẩm vs cơm rang bò kim chi, shipper giao kịp lúc đúng gio nên cơm còn nóng cơm rang thập cẩm thơm mùi cari .cơm bò thì ngon đậm đà cơm giòn giòn ăn khá thích. nay ăn tiếp cơm rang tôm trứng muối sau khi bị nghiện món cơm rang bò kim chi mới phát hiện bị nghiện thêm món này kkk
Đập vào mắt là hộp cơm đầy ấp trứng muối với tôm viên đậm đà, hạt cơm khô giòn ăn đã miệng
ngon quá ngon. Hnay giờ cơm trưa đặt ở A Linn 1 phần cơm trứng muối và 1 phần cơm thịt xào mắm tôm như hình nhe 😋

Anh shipper giao khá lẹ, hộp cơm còn nóng hổi và thơm phức. Cơm trứng muối ăn khá lạ miệng vì đó h lần đầu tiên mình ăn 😆 Nhìn chung cơm đc rang khá ngon, đậm đà, trứng muối ăn bùi bùi béo béo đã lắm, hột vịt và tôm đầy đủ. Cơm thịt xào mình khá thích nha, ăn vs nước chấm còn gì bằng. Quá ngon cho bữa trưa 2 người ăn v nhe 😋😋😋. 12 giờ trưa đói chết *** đặt đơn xong 1 tiếng sau chưa nhận được hàng rồi báo đơn đã hủy. Bị vậy 8 9 lần rồi. Mọi người đừng ăn ở đây nữa nghe.",https://www.foody.vn/can-tho/com-rang-a-linn-tran-hung-dao,"Cơm, Cơm rang, Quán ăn"
Thiện Duyên - Cơm Chay,"262 Đường 30/4, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",7.8,08:00 - 22:00,20.000đ - 55.000đ,"10.0192240000000, 105.7676230000000",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwa697ycfg0p68@resize_ss576x330,"Cơm ăn với nước tương ớt sẽ ngon hơn nước mắm chay, do nước mắm khá ngọt ăn dễ ngán. Dĩa thập cẩm ăn rất vừa miệng, đầy đủ các loại rau củ nên dù ăn 1 dĩa to đùng vẫn ko thấy ngán 🙂 Giá 16k rất ổn!. Quán có 2 bên , bên khách ăn rất rộng rãi , thoáng mát , sạch sẽ , còn bên chế biến vs bán đồ ăn thì hơi chật nên mấy lúc chen mua về hơi mệt :)) Mình chỉ ăn tại chỗ khoảng 2 3 lần thui , đa số là mua mang về . Mình thường ăn nhất là bún khô vs cơm . Bún nước mình cũng đã thử qua và thấy cũng ok .Bún khô vs cơm rất ngon , đồ ăn nhiều , vừa ăn hợp khẩu vị . Giá cả lại bình bình , mấy cô chú bán cũng khá dễ chịu . Nói chung là ngon rẻ 💛. Nay đến quán gọi 1 phần cơm để ăn, không cần lựa gì nhiều đâu chỉ cần nói 1 hộp cơm là bạn nhân viên lựa chọn đồ ăn giùm luôn thấy khá là tiện lợi ấy nhe, giá cả thì là 16k 1 hộp y như hình ấy chứ quán có menu sẵn nên tiện lựa lắm luôn, đồ ăn của quán ngon lắm luôn nhe cực kỳ vừa miệng ấy vừa có rau cải vừa có đồ ăn khá là thích ấy nhe, canh quán cho cũng ngon miệng lắm, là canh chua đàng hoàng luôn á, nhân viên mau lẹ lắm. Ăn từ xưa r nhưng đây là lần đầu tiên trong cuộc đời mình ăn một tô bún măng chay nóng hổi, mà nước lèo thì chả khác gì nước lọc. Mn có tưởng tượng đc cảnh bún nóng, rau nóng, nước nóng hổi nhưng chẳng ra tí vị gì như nước lọc chưa. Làm ăn cái kiểu gì mà chỉ có cái nước lèo thôi cũng quên nêm nếm hay v, hỏng hết cả tâm trạng",https://www.foody.vn/can-tho/thien-duyen-com-chay,"Chay, Cơm, Quán ăn"
Tiệm Bánh Cô Vân Ú - 112 Ba Tháng Hai,"112 Ba Tháng Hai, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",8.0,07:00 - 21:30,35.000đ - 145.000đ,"10.0175260000000, 105.7612510000000",https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu2ogh29mmc1d@resize_ss576x330,"Tiệm bánh ở đường Nguyễn Thị Minh Khai, đi đường bên hong chợ Xuân Khánh chạy qua cầu một chút nhìn bên phải là thấy. Đây là món bánh bông lan 3 sốt khô bò ngay dịp km nên chỉ 20k/1 bé.
Phải nói là bánh ở Cô Vân Ú thật sự ngon. Bánh bông lan mềm mịn, cực thơm. Sốt phô mai mặn mặn, béo béo kết hợp với sốt bơ ngọt ngọt và sốt trứng muối mặn nhưng vẫn lẫn vị béo rồi thêm vài miếng khô bò, tuyệt vời luôn mọi người ơi. Ai muốn tăng cân hay hảo ngọt thì đừng bỏ lỡ nhé ^^. Lâu rồi mới ăn lại chỗ này á. Từ lúc mà dời địa điểm qua bên này thì đây là lần đầu tiên mình mua của tiệm về ăn. Tiệm mới dời lại đường Nguyễn Thị Minh Khai, kế bên là một chỗ bán đồ đi phượt nên cũng dễ tìm. Hiện tại quán đang kinh doanh chung với một quán cà phê nên có cả chỗ cho khách có thể ngồi lại ăn nữa :3. Như hình là một cái bánh ổ chữ nhật 3 sốt của quán. Vẫn hương vị ngày bánh rất mịn và thơm, mình thích nhất là sốt phô mai ăn chung với bánh bông lan cực ngon luôn. Phần như hình có giá 83k á.. Bánh phô mai trân châu -> bánh thơm, cốt bánh mềm, phô mai béo béo hình như làm từ phô mai con bò cười, trân châu mềm mềm, dai dai -> chất lượng đáng để thử. Hôm nay KM nên nhà mình đặt Vân 1 ổ 3 sốt, 1 ổ khô bò. Hương vị vẫn ngon, bánh còn mềm mịn hơn mọi khi luôn, nhưng 2 ổ giống nhau quá, ko có 1 nhúm khô bò để phân biệt như mọi khi, tuy là có khô bò bên dưới bánh nhưng có vẻ không nhiều như mọi khi mình mua ko có KM. :(( 
Mong Vân khắc phục chỗ này là okay, nếu mình ko mua nửa chỉ là mình mập quá ko mua chứ không phải bánh không ngon hihi",https://www.foody.vn/can-tho/tiem-banh-co-van-u-112-ba-thang-hai,Tiệm bánh
Bếp Nhà Người Ta - Cơm Tấm & Bún Cá Châu Đốc,"38 Đường Số 6 Khu Cán Bộ Đại Học Cần Thơ, P. An Khánh, Quận Ninh Kiều, Cần Thơ",6.0,08:00 - 19:30,15.000đ - 45.000đ,"10.0287157000000, 105.7586750000000",https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv4h98x4ngk98@resize_ss576x330,"Ngon và nhiều đồ ăn cực kì, phá lấu làm rất kĩ k bị mùi nồng như những chỗ khác. Đặc biệt nước mắm siêu ngon 🥰. Nấu cơm sống nhăn mà bán cho người ta",https://www.foody.vn/can-tho/bep-nha-nguoi-ta-com-tam-bun-ca-chau-doc,"Bún, Cá, Cơm, Cơm tấm, Quán ăn"
Taco Togo - Bánh Mì Mexico - Hai Bà Trưng,"38 Hai Bà Trưng, P. Tân An, Quận Ninh Kiều, Cần Thơ",7.8,17:30 - 21:30,28.000đ - 55.000đ,"10.0342656000000, 105.7884150000000",https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv3gnexnno95f@resize_ss576x330,Burrito Bò + Taco Bò,https://www.foody.vn/can-tho/taco-togo-banh-mi-mexico-hai-ba-trung,"Bánh mì, Mì, Vỉa hè, Ăn vặt"
Pappa Roti - Sense City,"1 Hòa Bình, P. Tân An, Quận Ninh Kiều, Cần Thơ",7.8,08:00 - 21:00,12.000đ - 15.000đ,"10.0344902000000, 105.7857224000000",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwce3hvowna3d7@resize_ss576x330,"Papparoti. Chất lượng chỗ này thì khỏi bàn rồi. Papparoti đã có thương hiệu và chỗ đứng trên thị trường nhất định rồi. Một cái chỉ có 12k nhưng chất lượng, hương vị đều rất tốt luôn. Bánh tuy được làm sẵn nhưng lúc mình nhận bánh vẫn nóng hôi hổi, lớp cafe bên ngoài cũng vì vậy mà thơm hơn :3 bên trong lớp phô mai mặn mặn điều vị đăng đắng ngọt ngọt bên ngoài, rất hoàn hảo luôn. Ngoài bánh ra thì còn có xúc xích đức và phin deli nữa. Chỉ cần 1 bánh papparoti và ly socola đá của phin deli nữa thì hoàn hảo nhe :)). Vị trí: Tiệm bánh sát hông siêu thị Sense City, đi từ nhà xe lên là thấy ngay^^!

Không gian: Tiệm chỉ bán mang đi, sân bên ngoài rộng rãi.

Nhân viên bán nhanh tay, rất nhanh, lịch sự, tương đối thân thiện. Khách chủ yếu ghé mua bánh rồi đi, tiệm ngoài bánh còn có cafe phin mang đi nữa!

Bánh 12k/cái, to cầm vừa tay, tròn, mềm rất thơm, bánh ra lò tại chỗ nên hầu như lúc nào cũng nóng hổi, mùi thơm nức! Bên trong bánh có nhân beo béo, ăn kèm với một ly cafe là quá tuyệt^^!

Đi siêu thị mua sắm sẵn tay ghé mua cái bánh về nhâm nhi trong chiều mưa là đã chời ơi luôn^.^!!. Bây giờ bánh này nhỏ hơn và nhân bơ gì mặn mặn bên trong ít hơn , nó cứng và ko còn ngon như trước nữa , mặc dù tất cả đã thay đổi size nhỏ nhưng ăn ở Coopmart Rạch Sỏi , Rạch giá rất ngon nhe Mọi người.
Đi làm xa lâu lâu về Cần Thơ ăn mà thấy dở tệ",https://www.foody.vn/can-tho/pappa-roti-sense-city,Tiệm bánh
Thanh Trúc - Quán Chay,"315 Nguyễn Văn Linh, P. An Khánh, Quận Ninh Kiều, Cần Thơ",7.0,06:00 - 14:00,14.000đ - 20.000đ,"10.0278260000000, 105.7560650000000",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw7lsq2545i33e@resize_ss576x330,"Quán ăn này nằm trên đường bên hông bệnh viện đa khoa trung ương. Bán toàn đồ ăn chay thôi, bán từ sáng cho đến 12h trưa là nghỉ rồi. Chỗ này bán đồ chay nhiều món lắm có bún xào bún riêu rồi bún huế nữa. Mình có ăn thử bún huế chay ở đây, cảm thấy ăn cũng tạm được chứ không ngon như mấy quán đã ăn trên đường đề thám. Bún sợi mềm, nước súp thì thơm nhưng vị thì thật sự chưa đậm đà còn thiếu thiếu gì í. Một tô là 14k hà. Cô chủ quán phục vụ vui vẻ và nhiệt tình.",https://www.foody.vn/can-tho/thanh-truc-quan-chay,"Chay, Ăn chay"
Ya's Station - Bánh Tacos Max Topping,"Chợ Đêm Cần Thơ (Chợ Đêm Trần Phú), Quận Ninh Kiều, Cần Thơ",7.7,19:00 - 22:00,25.000đ - 25.000đ,"10.0303730000000, 105.7809600000000",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwh5zvoaost75b@resize_ss576x330,"Được bạn giới thiệu cho chỗ này bán bánh tacos nè, mà sao mình hông có phân biệt được bánh tacos với bánh crep, mình thấy nó cũng tương tự nhau, mà có điều bánh tacos to hơn bánh crep hay sao đó. Bánh tacos chỉ có loại mặn, không có nhân ngọt. Mình mua 2 cái, đều đồng giá 25k cho 1 cái bánh.
Mình ăn gà quay, còn bạn mình ăn thập cẩm. Theo mình thì nhân nào cũng ngon, mà gà quay sẽ đỡ ngán hơn thập cẩm, theo mình nhớ là gà quay có thịt gà xé phai, rau, sốt, pate gan.. Còn với thập cẩm sẽ có đủ thứ tá lả luôn, mà có xá xíu ăn khá ngon ^^. Mà bánh nên ăn nóng mới ngon, còn để hơi lâu bánh sẽ bị mềm.
Anh chủ thì cũng nhiệt tình lắm, vui vẻ nữa ^^. Vào dịp tuần rồi mình có dạo phố khu ăn vặt dưới này. Nên có ghé đây thử món bánh tacos gà quay mới lạ này. Lúc đầu dự định sẽ kêu bánh tacos tôm nhưng vì anh chủ quán hết tôm nên đành kêu gà quay, mà công nhận ăn gà quay cũng hấp dẫn lắm. Bánh khá giống bánh crep mặn, nhưng bù lại vỏ bánh mềm mà thịt gà bên trong bánh được nêm nếm rất đậm đà. Bánh cũng khá to, ăn 1 phần là no tới khuya. Trong khi đợi anh chủ làm xong bánh, mình còn được ăn thử khô gà nữa, sau khi ăn thử xong mình quyết định mua luôn 1 bịch về để tối vừa xem phim vừa nhâm nhi thì còn gì bằng.. Tự dưng thèm bánh tacos này quá nên liền chạy xuống đây mua ăn mới được. Mà sao lúc mình đi tầm 6h30 thì anh bán bánh vẫn chưa ra, tới 7h hơn anh đó mới xuống tới. Hình như chỗ này chỉ bán buổi tối thôi à chứ sáng không có bán, mà nhiều lúc thèm quá chừng phải đợi tối mới được ăn.
Mình kêu 2 cái, 1 cái tacos thập cẩm và 1 cái gà quay. Sao mình thấy thập cẩm ngon hơn, còn bạn mình thì cho là gà quay ngon hơn, thập cẩm thì có xá xíu, jambon, pate gan, sốt, rau.. Gà thì chỉ có pate với gà với chà bông thì phải. Bánh đều đồng giá là 25k 1 cái, chỉ có nhân mặn hà không có nhân ngọt.
Anh chủ bán bánh và cô lớn tuổi khá dễ thương ^^. Buồn buồn chạy ra chợ đêm trần phú dạo một vòng chơi không biết ăn gì, nghe nhỏ bạn nói bánh taco ở ya's station bán ngon nên mua ăn thử. Đúng là bánh ăn rất ngon, lớp bánh bên ngoài thơm ngon, nhân bên trong có thịt gà, pa tê gan, dưa chua và nhiều loại khác tùy theo loại nhân mà khách gọi. Do bán ở chợ đêm nên chưa có quán lớn, chỉ có xe nhỏ nhưng có vài cái bàn và ghế có thể cho khách ăn tại quán ngồi được. Anh chị chủ quán rất dễ thương thân thiện, hòa đồng, nói chuyện với khách nhỏ nhẹ, niềm nỡ. Giá của bánh 25k không quá rẻ cũng không quá đắt, vừa túi tiền.",https://www.foody.vn/can-tho/ya-s-station-banh-tacos-max-topping,Tiệm bánh
